직업코드,직업명,직업전망_텍스트,전망점수,주요전공계열,주요학력수준,학력_고졸이하비율,학력_전문대졸비율,학력_대졸이상비율,학력점수,유사직업명_합산,대분류명,중분류명,평균구인배율,평균부족률,중위임금,하위임금,월평균임금_천원,신입임금_천원,상위25_임금_천원,중위_임금_천원,하위25_임금_천원,졸업전취업률,3개월이내취업률,전직가능직무명,취업률_1년,취업률_1년이상,취업률_3개월,취업률_6개월,취업률_졸업전
531401,양식조리사,"향후 5년간 양식조리사의 고용은 현 상태를 유지하거나 다소 증가할 것으로 전망된다.
 맞벌이가구의 증가와 1인가구의 증가는 외식문화를 이끌고 있고 이는 양식조리사의 고용에도 긍정적 영향을 미칠 전망이다.
통계청의 2016년 기준 국내 월평균 가계수지  가운데 식사비는 333,628원으로 2012년의 304,799원, 2014년의 325,308원에 이어 매년 꾸준히 증가하고 있다.
또한  통계청의 ""전국 사업체통계조사""에 따르면 2015년 기준 전국의 양식음식점업수는 11,204개소에 종사자수는 77,614명으로 2013년의 9,954개, 67,279명, 2014년의 10,397개, 69,462에 이어 매년 꾸준한 증가세를 보이고 있다.
최근에는 푸드트럭을 창업하거나 조리사로 종사하는 등 기존의 양식조리사가 주로 종사했던 업역도 확대되고 있다. 하지만 매스컴 등을 통해 여러 ""쉐프""가 유명세를 타면서 청소년과 젊은이가운데 선호하는 직업으로 꼽는 경우도 많아 유명레스토랑이나 호텔레스토랑 등 경력을 쌓는데 유리한 곳에 종사하기에는 경쟁도 예상된다.
그리고 2016년 9월에 시행된 ‘부정청탁 및 금품 등 수수의 금지에 관한 법률’(일명, 김영란법)로 인해 일부 고급음식점이 경영난을 겪게 될 경우 이는 양식조리사의 고용에도 다소 부정적 영향을 미칠 수 있다.",4,자연,전문대졸,0.267,0.433,0.3,3.03,,미용·여행·숙박·음식·경비·청소·돌봄직,음식 서비스직,0.0,4.4,,,3282,2569,,,,,,,91.7,94.5,64.25,85.3,37.2
522101,항공기객실승무원,"향후 5년간 항공기객실승무원의 고용은 다소 증가하는 수준이 될 것으로 전망된다.

생활수준이 점점 높아지면서 여가에 대한 관심이 증가하고, 주5일근무제로 여행과 레저산업의 규모가 커지고 있다. 또한 해외여행이 늘고, 세계와의 교류활성화로 기업에서는 출장 등으로 해외에 갈 일이 많아졌다.
여객수송량 및 여객기 보유량의 증가 등은 항공기객실승무원의 수요 증가에 긍정적인 영향을 줄 것이다. 우리나라의 항공운송여객은 2015년 기준으로 총 약 8,941만 명(국제항공운송여객 약 6,143만 명, 국내항공운송 여객 약 2,798만 명)으로 매년 꾸준히 증가하는 세계적 규모의 항공국가이다. 또한, 국토교통부 ‘운항통계’의 항공기 등록대수를 살펴보면, 2008년 449대에서 2015년 724대로 꾸준히 증가하고 있으며, 국토교통부에서는 2019년에는 1,000대를 넘어설 것으로 전망하였다. 이는 항공기객실승무원의 증가에 긍정적인 영향을 미칠 것이다.
최근에는 국내에 취항하는 외국 항공사들이 현지인 채용을 적극 추진하고 있어 항공기객실승무원에 대한 수요가 늘고 있다. 기혼자에게도 승무원자격을 부여함으로써, 미혼자만 일할 수 있다는 기존의 항공기객실승무원에 대한 인식이 평생직장이 될 수 있다는 생각으로 점차 바뀌어가고 있다. 몇 년 전부터 등장한 저가 항공사 역시 항공기객실승무원의 수요를 발생시키는 요인으로 꼽힌다. 저가항공사에서 근무하는 항공기객실승무원의 경우 규모가 큰 항공사보다 임금은 낮은 편이지만 취업처가 더 늘어날 수 있다는 점에서 항공기객실승무원의 고용에 긍정적이다. 또한 항공기 객실승무원은 서비스업 중 고연봉을 받는 직종으로 알려져 있으며, 사회적 지위도 얻을 수 있고 다양한 문화권을 접할 수 있는 기회의 창이라는 인식이 있어 앞으로 항공서비스 산업은 더욱 발전할 것이다. 과거에는 결혼과 함께 일을 그만두는 경우가 많아 이를 대체하기 위한 일자리가 생겼지만, 최근 항공기객실승무원도 장기근무를 하는 추세로 바뀌고 있어 신규 고용창출에는 약간의 부정적 요소로 볼 수 있다.",4,사회,대졸,0.0,0.233,0.767,3.77,,미용·여행·숙박·음식·경비·청소·돌봄직,여행·숙박·오락 서비스직,0.08,3.2,,,3282,2569,,,,,,,73.7875,83.325,54.457142857142856,62.5375,33.357142857142854
522202,열차객실승무원,향후 5년간 열차객실승무원의 고용은 현상태를 유지할 것이다. KTX 개통으로 반나절 생활권으로 생활문화가 바뀌는 변화를 이루면서 항공기를 이용하던 국내 이동승객을 철도이용객으로 많이 전환시키는 계기가 되었다. 하지만 KTX 개통과 함께 급격히 증가하였던 고속철도 승객인원은 점차 그 증가세가 둔화되고 있다. 일반철도나 고속철도에서 승객의 불편 사항을 수렴하거나 객실안내 등의 업무를 수행하는 열차객실승무원은 자동화에 의해서 쉽게 대체될 수 없는 직업이다. 현재 열차객실승무원은 차량의 규모에 따라 약 2~3명 정도가 탑승하고 있다. 일반철도의 노선은 줄어드는 추세이며 고속열차의 노선은 증가하는 경향을 보이고 있지만 철도운행 횟수가 획기적으로 증가하기는 어려울 것이다. 이러한 요인은 열차객실승무원의 고용에 다소 부정적으로 작용할 것으로 보인다. 향후에는 인건비가 더 싼 외주업체의 직원들이 열차객실승무원의 업무를 맡을 가능성이 있어 임금과 근로조건 등의 고용의 질은 낮아질 가능성은 있지만 열차객실승무원의 고용은 현상태를 유지할 전망이다.,5,사회,대졸,0.0,0.333,0.667,3.67,,미용·여행·숙박·음식·경비·청소·돌봄직,여행·숙박·오락 서비스직,0.08,3.2,,,3282,2569,,,,,,,73.7875,83.325,54.457142857142856,62.5375,33.357142857142854
561501,세탁원,"향후 5년간 세탁원의 고용은 다소 감소하는 수준이 될 것으로 전망된다.

한국고용정보원의 「2015-2025 중장기인력수급전망」(한국고용정보원, 2016)에 따르면, 세탁원은 2015년 약 41천 명에서 2025년 약 41천 명으로 향후 10년간 변화가 없을 것으로 전망된다. 통계청의 전국사업체조사 자료에 따르면 사업체 수, 종사자 수 및 세탁업소 수 모두가 매년 꾸준히 감소하고 있다. 또한, (사)한국세탁업중앙회에 따르면 2016년 현재 전국의 세탁업소 수가 약 28,000여 개로 추정되는데 세탁업계가 구조조정이 진행 중이어서 향후 몇 년간은 매년 700~800여 개씩 꾸준히 감소할 것으로 전망하였다.

맞벌이 가정, 1인 가구가 늘어나면서 가정에서 세탁하기보다 전문 업소에 맡겨 오염을 제거하거나 다림질하는 사람 역시 증가하고 있다. 이러한 수요 증가로 세탁소가 활발히 운영되는 반면, 공장 형태의 대규모 프랜차이즈 세탁소가 등장하면서, 소규모의 영세 세탁소는 가격 경쟁에 밀려 문을 닫는 곳도 있다. 의류의 명품화, 워셔블한 소재 개발 등 의류착용 패턴의 변화, 노타이 패션 유행, 쿨비즈로 양복착용 감소 등은 세탁 전문업소의 일감을 줄일 것이다.
또한, 경기불황, 각 가정의 드럼세탁기 보급, 스팀다리미 보급률 등이 증가한 것은 세탁원의 고용을 감소시키는 요인으로 작용할 가능성이 있으며, 셀프드라이클리닝전문점, 셀프빨래방 등 새로운 세탁시설의 등장 역시 세탁원의 고용에 부정적 영향을 미칠 전망이다. 프랜차이즈 세탁소의 경우도 버튼 하나로 다림질을 하는 등 기계화·자동화 시스템을 통해 여러 명의 세탁원이 하던 작업을 소수가 처리하고 있어 많은 세탁원의 인력 창출은 어려울 것으로 보인다.
그러나 의류 중심의 기존 세탁소 외에 명품 핸드백, 카펫, 커튼 등의 고급의류와 신발, 봉제인형 등 특화된 분야를 중심으로 한 전문세탁인력에 대한 수요는 지속적으로 발생할 것으로 보인다. 따라서 특화된 전문기술을 익히거나 수선업무 등 다른 업무를 병행할 수 있는 기술을 익히는 노력이 필요하며, 세탁물 관련 소비자 불만도 증가하고 있기 때문에 경쟁에서 우위를 가지려면 다양한 제품 특성에 따른 정확한 세탁방법을 숙지하고 있어야 한다.
",2,공학,고졸,0.9,0.1,0.0,1.97,,미용·여행·숙박·음식·경비·청소·돌봄직,,0.07,3.6,,,3282,2569,,,,,,,,,,,
523001,숙박시설서비스원,"향후 5년간 숙박시설서비스원의 고용은 다소 증가할 것이다. 숙박시설은 향후 여행, 관광, 레저산업의 성장세와 함께 증가할 것이다. 이러한 숙박시설에서 고객을 영접하고 안내하며 객실관리를 하는 사람에 대한 수요는 꾸준할 것이다. 이 분야의 일이 낮은 임금과 오랜 노동시간 등의 특징을 갖고 있어 중도에 그만두는 사람을 대체하기 위한 수요도 발생한다. 그러나 숙박시설서비스원이 거의 필요 없는 무인텔과 같은 시설이 생기는 것은 숙박시설서비스원의 고용에 부정적 요인이 될 수 있다. ",4,사회,고졸,0.4,0.3,0.3,2.9,,미용·여행·숙박·음식·경비·청소·돌봄직,여행·숙박·오락 서비스직,0.08,3.2,,,3282,2569,,,,,,,73.7875,83.325,54.457142857142856,62.5375,33.357142857142854
420202,프로게이머,"향후 5년간 프로게이머의 고용은 다소 증가할 것으로 보인다. 초고속 인터넷의 확산과 인기 게임의 영향으로 싹튼 국내 e-스포츠는 지난 10년간 게임대회 개최와 게임방송 출범 등 발전을 거듭하며 문화콘텐츠 산업의 큰 축으로 성장했다. 2014년 제주 전국체전에서는 e스포츠가 동호인종목으로 진입하면서 스포츠화의 첫발을 내딛게 되었다. 또한 아마추어 e스포츠 대회가 지속적으로 진행되면서 e스포츠가 생활 스포츠로서 많은 이들이 함께 즐길 수 있는 문화로 자리잡히고 있다. 앞으로도 e-스포츠산업 전반에서 각종 게임대회 개최와 리그의 활성화로 입상자가 늘어남에 따라 프로게이머 자격을 갖춘 사람이 증가할 것이며, 새로운 공인게임 종목 등장에 따른 프로게이머 수요도 있을 것이다. 그러나 프로게이머가 되고자 하는 청소년은 많지만 아마추어로 시작해 준프로게이머 자격을 갖춘 후 프로게이머가 되는 경우는 극히 일부이기 때문에 경쟁이 매우 치열하다. 또한, 프로게임단에 신규로 입단할 수 있는 인원도 제한적이어서 고용 증가 폭이 그리 크지는 않을 것이다.",4,공학,고졸,0.9,0.0,0.1,2.2,,예술·디자인·방송·스포츠직,스포츠·레크리에이션직,0.16,3.1,,,3895,3038,,,,,,,,,,,
524001,놀이시설종사원,"향후 5년간 놀이시설종사원의 고용은 다소 증가할 것으로 전망된다. 생활수준의 향상, 레저문화의 확산 등으로 놀이시설을 찾는 사람들이 많아지고 있다. 이로인해 놀이시설이 늘어나는 것도 놀이시설종사원의 고용 증가에 긍정적인 영향을 미칠 것이다. 하지만 놀이시설에서는 인건비를 절감하기 위한 노력으로 놀이시설 종사원의 수를 줄이기 위해 자동화 기계 등을 도입하고 있어 고용유발이 쉽게 일어나지 않을 것이다. 또한 놀이시설 종사원에 대한 열악한 근무조건과 낮은 임금 때문에 이 직업에 종사하려는 사람들의 수가 현재보다 크게 늘어나기 어려울 것으로 보인다.",4,공학,전문대졸,0.2,0.633,0.167,2.97,,,,,,,,,,,,,,,,,,,,
420402,스포츠트레이너,"향후 5년간 스포츠트레이너의 고용은 증가할 것으로 전망된다. 아무리 경기 기량이 뛰어난 선수라고 하더라도 부상의 위험에서 자유로울수 없다. 선수들에게 부상은 신체적인 문제뿐만 아니라 정서적으로도 악영향을 미치게 되므로 전문트레이너에 의해 부상을 미연에 방지하고, 만약 훈련이나 경기도중 부상을 당할 경우 빠른 시간안에 재활하여 다시 제 기량을 찾을 수 있도록 지원하는 역할이 무척 중요하다. 스포츠트레이너의 활약이 비단 국가대표나 프로운동선수에게만 있는 것이 아니다. 아마추어 실업팀이나 재활병원, 일반인을 대상으로 한 스포츠센터에서도 감독이나 코치뿐만 아니라 스포츠트레이너도 운동의 기록과 효과에 긍정적인 영향을 미칠 것이라는 인식이 확대되면서 스포츠트레이너 고용증가를 가져오는 요인으로 작용할 것으로 보인다. 다만, 선수의 스케줄에 따라 업무를 수행하므로 근무시간이 불규칙하고 프로구단에서 트레이너로 일하기 위해서는 전문성과 경력을 쌓는 것이 좋다. ",5,예체능,대졸,0.0,0.3,0.7,3.7,,예술·디자인·방송·스포츠직,스포츠·레크리에이션직,0.16,3.1,,,3895,3038,,,,,,,,,,,
420301,경기심판,"향후 5년간 경기심판의 고용은 현상태를 유지할 것으로 전망된다.
현재 국내에는 야구, 농구, 배구, 축구 등 프로운동경기의 전임심판을 제외하고는 심판을 전업으로 하는 경우는 드물기 때문에 고용현황의 변동이 크지 않은 직업 중의 하나이다. 프로운동경기의 심판은 시즌 중에는 각종 대회에 참가해 경기가 원활하게 진행될 수 있도록 공정한 판정을 내리며, 비 시즌 기간에는 체력 단련과 공정한 심판을 위한 보수교육 등 자기개발을 한다. 아마추어 운동경기 심판의 경우 은퇴나 기타 사유에 의한 소수의 인력 충원이 대부분이고, 금전적 보상보다는 원활한 경기 운영을 주관하고 공정한 심판을 한다는 자긍심으로 일하는 것이 대부분이다. ",3,예체능,대졸,0.0,0.233,0.767,3.77,,예술·디자인·방송·스포츠직,스포츠·레크리에이션직,0.16,3.1,,,3895,3038,,,,,,"선수스포츠지도, 일반인스포츠지도, 건강운동관리, 경기기록분석, 경기지원, 건강운동ICT융복합콘텐츠개발, 경기력향상융복합콘텐츠개발, 골프캐디",,,,,
420401,스포츠강사,"향후 5년간 스포츠강사의 고용은 다소 증가할 것으로 전망된다.

문화체육관광부의 통계자료에 따르면, 공공체육시설 수가 2009년도 13,968개에서 매년 꾸준히 증가하여 2015년에는 22,662개로 증가함을 알 수 있다. 이처럼  체육시설 수의 증가 추세는 스포츠강사의 고용 증가에 직접적인 영향을 미칠 것으로 전망된다. 또한 최근에는 청소년, 고령자 등 대상의 특성을 고려한 차별화된 프로그램을 통해 스포츠 저변을 확대하기 위한 다양한 정책과 사업들이 생겨나고 있는 것도 향후 스포츠강사의 고용에 긍정적 영향을 미칠 것으로 보인다.
건강과 여가에 대한 관심이 증가하면서 직접 참여하는 스포츠에 대한 수요가 증가하고 있다. 과거에는 주로 스포츠를 관람하며 즐겼지만 점차 회사나 온라인, 지역의 스포츠 동호회에 가입하거나 골프, 스키, 수영, 헬스 등 각종 스포츠를 즐길 수 있는 시설을 찾는 등 생활체육활동에 직접 참여하는 사람들이 늘어나고 있다. 민간사업스포츠시설이외에 지자체에서 생활체육프로그램을 운영하거나 방과 후 학교 등을 통해 다양한 스포츠강좌가 개설되는 것도 스포츠강사의 고용을 증가시킬 수 있다. 하지만 많은 일자리가 시간제근무 등 다소 불안정한편이어서 규모가 큰 스포츠시설이나 공공기관 운영 기관 등 상대적으로 안정적인 일자리에 취업하는데는 경쟁이 있을 것으로 예상된다.
 ",4,예체능,대졸,0.033,0.2,0.767,3.73,,예술·디자인·방송·스포츠직,스포츠·레크리에이션직,0.16,3.1,,,3895,3038,,,,,,,,,,,
