"시도별(17개)","규모별","직종별","항목","단위","2022. 1/2","2022. 2/2","2023. 1/2","2023. 2/2","2024. 1/2","2024. 2/2","2025. 1/2","2025. 2/2",
"전라남도","전규모(1인이상)","51 미용ㆍ예식 서비스직","부족률","%",".1","1.9","2.4","0",".7","6.3","3.5","4.8",
"전라남도","전규모(1인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","현원","명","2457","2727","2908","1732","1566","1687","1486","1779",
"전라남도","전규모(1인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","구인인원","명","404","508","850","164","168","132","90","238",
"전라남도","전규모(1인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","채용인원","명","386","488","808","164","159","113","78","237",
"전라남도","전규모(1인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","미충원인원","명","18","20","42","0","9","19","12","1",
"전라남도","전규모(1인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","부족인원","명","186","96","152","63","72","22","56","33",
"전라남도","전규모(1인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","채용계획인원","명","186","165","152","63","72","20","13","33",
"전라남도","전규모(1인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","부족률","%","7","3.4","5","3.5","4.4","1.3","3.6","1.8",
"전라남도","전규모(1인이상)","53 음식 서비스직","현원","명","29525","32446","32993","34701","37840","37366","36609","36683",
"전라남도","전규모(1인이상)","53 음식 서비스직","구인인원","명","2087","2929","3299","3324","4259","3440","4318","3256",
"전라남도","전규모(1인이상)","53 음식 서비스직","채용인원","명","1711","2560","2950","3049","3851","3177","4151","2925",
"전라남도","전규모(1인이상)","53 음식 서비스직","미충원인원","명","376","369","349","275","408","263","167","331",
"전라남도","전규모(1인이상)","53 음식 서비스직","부족인원","명","2123","1856","1093","1911","1278","1607","1376","1345",
"전라남도","전규모(1인이상)","53 음식 서비스직","채용계획인원","명","1993","1814","1060","2381","1403","1589","1374","1355",
"전라남도","전규모(1인이상)","53 음식 서비스직","부족률","%","6.7","5.4","3.2","5.2","3.3","4.1","3.6","3.5",
"전라남도","전규모(1인이상)","54 경호ㆍ경비직","현원","명","7448","7359","6762","6263","6451","6813","6950","6911",
"전라남도","전규모(1인이상)","54 경호ㆍ경비직","구인인원","명","288","164","562","350","380","320","441","323",
"전라남도","전규모(1인이상)","54 경호ㆍ경비직","채용인원","명","288","164","530","343","355","301","431","315",
"전라남도","전규모(1인이상)","54 경호ㆍ경비직","미충원인원","명","0","0","32","7","25","19","10","8",
"전라남도","전규모(1인이상)","54 경호ㆍ경비직","부족인원","명","38","10","29","89","39","71","34","36",
"전라남도","전규모(1인이상)","54 경호ㆍ경비직","채용계획인원","명","65","10","49","89","30","72","31","36",
"전라남도","전규모(1인이상)","54 경호ㆍ경비직","부족률","%",".5",".1",".4","1.4",".6","1",".5",".5",
"전라남도","전규모(1인이상)","55 돌봄 서비스직(간병ㆍ육아)","현원","명","22669","23204","21912","23388","21982","21974","26766","21095",
"전라남도","전규모(1인이상)","55 돌봄 서비스직(간병ㆍ육아)","구인인원","명","1250","1214","1857","1775","1520","1282","2253","1528",
"전라남도","전규모(1인이상)","55 돌봄 서비스직(간병ㆍ육아)","채용인원","명","1100","1060","1766","1682","1445","1099","2116","1423",
"전라남도","전규모(1인이상)","55 돌봄 서비스직(간병ㆍ육아)","미충원인원","명","150","154","91","93","75","183","137","105",
"전라남도","전규모(1인이상)","55 돌봄 서비스직(간병ㆍ육아)","부족인원","명","413","504","459","691","665","717","757","605",
"전라남도","전규모(1인이상)","55 돌봄 서비스직(간병ㆍ육아)","채용계획인원","명","495","607","573","710","875","831","839","795",
"전라남도","전규모(1인이상)","55 돌봄 서비스직(간병ㆍ육아)","부족률","%","1.8","2.1","2.1","2.9","2.9","3.2","2.8","2.8",
"전라남도","전규모(1인이상)","56 청소 및 기타 개인서비스직","현원","명","16876","17333","18192","21089","18727","22737","15218","20405",
"전라남도","전규모(1인이상)","56 청소 및 기타 개인서비스직","구인인원","명","995","1053","1073","1099","1342","1403","1346","1263",
"전라남도","전규모(1인이상)","56 청소 및 기타 개인서비스직","채용인원","명","967","941","947","1008","1282","1381","1320","1175",
"전라남도","전규모(1인이상)","56 청소 및 기타 개인서비스직","미충원인원","명","28","112","126","91","60","22","26","88",
"전라남도","전규모(1인이상)","56 청소 및 기타 개인서비스직","부족인원","명","152","439","246","358","859","251","266","284",
"전라남도","전규모(1인이상)","56 청소 및 기타 개인서비스직","채용계획인원","명","152","436","297","398","860","263","237","266",
"전라남도","전규모(1인이상)","56 청소 및 기타 개인서비스직","부족률","%",".9","2.5","1.3","1.7","4.4","1.1","1.7","1.4",
"전라남도","전규모(1인이상)","61 영업ㆍ판매직","현원","명","38463","40409","39844","42017","39872","38039","36837","35890",
"전라남도","전규모(1인이상)","61 영업ㆍ판매직","구인인원","명","3434","2868","3054","2331","1947","3047","2795","1961",
"전라남도","전규모(1인이상)","61 영업ㆍ판매직","채용인원","명","3275","2493","2476","2116","1905","2860","2272","1880",
"전라남도","전규모(1인이상)","61 영업ㆍ판매직","미충원인원","명","159","375","578","215","42","187","523","81",
"전라남도","전규모(1인이상)","61 영업ㆍ판매직","부족인원","명","1226","1883","1827","2469","1262","1402","1668","982",
"전라남도","전규모(1인이상)","61 영업ㆍ판매직","채용계획인원","명","1256","2032","1801","2265","1129","1174","1657","890",
"전라남도","전규모(1인이상)","61 영업ㆍ판매직","부족률","%","3.1","4.5","4.4","5.6","3.1","3.6","4.3","2.7",
"전라남도","전규모(1인이상)","62 운전ㆍ운송직","현원","명","38777","38103","38435","33436","33875","33704","35467","35123",
"전라남도","전규모(1인이상)","62 운전ㆍ운송직","구인인원","명","1635","1563","1904","1098","2011","1399","1642","1409",
"전라남도","전규모(1인이상)","62 운전ㆍ운송직","채용인원","명","1283","984","1144","807","1807","1280","1323","1248",
"전라남도","전규모(1인이상)","62 운전ㆍ운송직","미충원인원","명","352","579","760","291","204","119","319","161",
"전라남도","전규모(1인이상)","62 운전ㆍ운송직","부족인원","명","1254","1841","2031","833","834","611","755","642",
"전라남도","전규모(1인이상)","62 운전ㆍ운송직","채용계획인원","명","1264","1841","1557","763","798","651","702","601",
"전라남도","전규모(1인이상)","62 운전ㆍ운송직","부족률","%","3.1","4.6","5","2.4","2.4","1.8","2.1","1.8",
"전라남도","전규모(1인이상)","70 건설ㆍ채굴직","현원","명","41800","42780","44700","41065","37929","38182","35722","34922",
"전라남도","전규모(1인이상)","70 건설ㆍ채굴직","구인인원","명","5072","6745","8170","8489","7947","12091","7304","8587",
"전라남도","전규모(1인이상)","70 건설ㆍ채굴직","채용인원","명","4957","6395","8024","8301","7930","11934","7065","8540",
"전라남도","전규모(1인이상)","70 건설ㆍ채굴직","미충원인원","명","115","350","146","188","17","157","239","47",
"전라남도","전규모(1인이상)","70 건설ㆍ채굴직","부족인원","명","1489","1414","1190","1214","817","734","1445","956",
"전라남도","전규모(1인이상)","70 건설ㆍ채굴직","채용계획인원","명","1481","1363","1239","1180","880","729","1346","949",
"전라남도","전규모(1인이상)","70 건설ㆍ채굴직","부족률","%","3.4","3.2","2.6","2.9","2.1","1.9","3.9","2.7",
"전라남도","전규모(1인이상)","81 기계 설치ㆍ정비ㆍ생산직","현원","명","18882","18797","18410","17846","18022","19353","18393","18248",
"전라남도","전규모(1인이상)","81 기계 설치ㆍ정비ㆍ생산직","구인인원","명","1040","1310","1299","1700","808","864","888","598",
"전라남도","전규모(1인이상)","81 기계 설치ㆍ정비ㆍ생산직","채용인원","명","705","1045","931","1329","516","802","711","504",
"전라남도","전규모(1인이상)","81 기계 설치ㆍ정비ㆍ생산직","미충원인원","명","335","265","368","371","292","62","177","94",
"전라남도","전규모(1인이상)","81 기계 설치ㆍ정비ㆍ생산직","부족인원","명","1378","1180","825","1339","1072","727","1013","854",
"전라남도","전규모(1인이상)","81 기계 설치ㆍ정비ㆍ생산직","채용계획인원","명","1299","1159","825","1350","1069","712","1013","838",
"전라남도","전규모(1인이상)","81 기계 설치ㆍ정비ㆍ생산직","부족률","%","6.8","5.9","4.3","7","5.6","3.6","5.2","4.5",
"전라남도","전규모(1인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","현원","명","15319","14708","14677","15020","14232","16202","17941","16316",
"전라남도","전규모(1인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","구인인원","명","1472","1044","1358","1077","684","565","674","757",
"전라남도","전규모(1인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","채용인원","명","960","787","1017","924","659","558","551","692",
"전라남도","전규모(1인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","미충원인원","명","512","257","341","153","25","7","123","65",
"전라남도","전규모(1인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","부족인원","명","1184","828","913","634","383","262","205","611",
"전라남도","전규모(1인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","채용계획인원","명","1160","875","913","793","336","242","277","615",
"전라남도","전규모(1인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","부족률","%","7.2","5.3","5.9","4.1","2.6","1.6","1.1","3.6",
"전라남도","전규모(1인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","현원","명","18025","19458","15397","15731","17366","18353","16232","15926",
"전라남도","전규모(1인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","구인인원","명","1935","1273","1271","1125","1202","2042","1258","932",
"전라남도","전규모(1인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","채용인원","명","1769","1141","1050","882","1062","2002","1224","905",
"전라남도","전규모(1인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","미충원인원","명","166","132","221","243","140","40","34","27",
"전라남도","전규모(1인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","부족인원","명","505","691","522","678","391","396","430","388",
"전라남도","전규모(1인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","채용계획인원","명","706","712","539","718","413","639","501","396",
"전라남도","전규모(1인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","부족률","%","2.7","3.4","3.3","4.1","2.2","2.1","2.6","2.4",
"전라남도","전규모(1인이상)","84 정보통신 설치ㆍ정비직","현원","명","2374","2406","2123","2206","2476","2531","2563","2389",
"전라남도","전규모(1인이상)","84 정보통신 설치ㆍ정비직","구인인원","명","52","50","54","24","196","24","112","308",
"전라남도","전규모(1인이상)","84 정보통신 설치ㆍ정비직","채용인원","명","35","50","37","5","145","24","105","300",
"전라남도","전규모(1인이상)","84 정보통신 설치ㆍ정비직","미충원인원","명","17","0","17","19","51","0","7","8",
"전라남도","전규모(1인이상)","84 정보통신 설치ㆍ정비직","부족인원","명","69","8","24","0","100","26","38","4",
"전라남도","전규모(1인이상)","84 정보통신 설치ㆍ정비직","채용계획인원","명","69","8","24","0","169","23","38","4",
"전라남도","전규모(1인이상)","84 정보통신 설치ㆍ정비직","부족률","%","2.8",".3","1.1","0","3.9","1","1.5",".2",
"전라남도","전규모(1인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","현원","명","14724","14361","14455","13988","14164","14399","14497","13945",
"전라남도","전규모(1인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","구인인원","명","689","540","325","342","436","579","416","273",
"전라남도","전규모(1인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","채용인원","명","595","458","283","298","332","539","384","259",
